flag,lag,bucket_type,bucket,rows_all,n_nn,n_true,k_nn,k_true,threshold,coverage,true_share,base,rate,lift,ci_low,ci_high,events,sufficient,passes
h21_no_dilution,3,mst,0-12,297665,275701,160480,419,105,launch_500,0.9262123528127257,0.5820798618793548,0.001519762351242832,0.0006542871385842473,0.4305193756439512,0.35569060989565726,0.5210778441948893,105,True,False
h21_no_dilution,3,mst,13-24,33927,32791,18344,38,0,launch_500,0.9665163439148761,0.5594217925650331,0.001158854563752249,0.0,0.0,0.0,0.18066843170177393,0,False,False
h21_no_dilution,3,mst,>24,61837,57754,26358,52,6,launch_500,0.9339715704190048,0.45638397340443954,0.000900370537105655,0.00022763487366264513,0.25282354795216166,0.11587578978073049,0.5515425794042442,6,False,False
h21_no_dilution,6,all,ALL,393429,361409,201372,485,114,launch_500,0.9186130153089884,0.557185902952057,0.001341969901136939,0.0005661164412132769,0.4218547977370086,0.35121324472708015,0.5066952292964665,114,True,False
h21_no_dilution,6,drawdown,0-10,304121,278945,154665,318,71,launch_500,0.9172171602750221,0.5544641416766746,0.001140009679327466,0.00045905667086929816,0.40267787124413956,0.31928855317854793,0.5078335540776804,71,False,False
h21_no_dilution,6,drawdown,10-20,38904,36037,19009,44,0,launch_500,0.9263057783261361,0.5274856397591364,0.0012209673391236785,0.0,0.0,-1.1099827752801171e-17,0.16547984878900965,0,False,False
h21_no_dilution,6,drawdown,20-30,28427,26679,15759,31,0,launch_500,0.9385091638231259,0.5906893061958844,0.0011619625923010607,0.0,0.0,1.1663479741830957e-17,0.20973433559417023,0,False,False
h21_no_dilution,6,drawdown,>30,21977,19748,11939,92,43,launch_500,0.8985757837739455,0.6045675511444197,0.004658699615150901,0.0036016416785325405,0.7731002159528327,0.5742209116022712,1.0405258404822966,43,False,False
h21_no_dilution,6,mst,0-12,297665,271825,157094,396,106,launch_500,0.9131910033090891,0.5779232962383887,0.0014568196449921825,0.0006747552420843571,0.4631700597969201,0.3830114657814829,0.5600909573622819,106,True,False
h21_no_dilution,6,mst,13-24,33927,32408,18580,38,0,launch_500,0.955227400005895,0.5733152308072081,0.0011725499876573686,0.0,0.0,-1.1558165791417838e-17,0.17629067094955475,0,False,False
h21_no_dilution,6,mst,>24,61837,57176,25698,51,8,launch_500,0.9246244158028365,0.4494543164964321,0.0008919826500629635,0.00031130827301735546,0.34900709447137873,0.17685971125950453,0.6886121531820645,8,False,False
h21_no_dilution,12,all,ALL,393429,352344,194431,441,125,launch_500,0.8955720091808179,0.551821515337284,0.0012516177372113616,0.0006429015949102766,0.5136565069321236,0.43117803955284667,0.6118998885653928,125,True,False
h21_no_dilution,12,drawdown,0-10,304121,272285,149137,290,81,launch_500,0.8953179819874326,0.5477238922452577,0.001065060506454634,0.0005431247778887868,0.5099473453360287,0.4103494305675079,0.6337028336473032,81,False,False
h21_no_dilution,12,drawdown,10-20,38904,35216,19052,43,4,launch_500,0.9052025498663376,0.5410040890504316,0.001221035892776011,0.0002099517111064455,0.17194556879824616,0.0668686756635322,0.4420503065783609,4,False,False
h21_no_dilution,12,drawdown,20-30,28427,25660,15259,26,1,launch_500,0.9026629612692159,0.5946609508963367,0.0010132501948558067,6.553509404285995e-05,0.06467809665922256,0.011417364548900652,0.3663019866203828,1,False,False
h21_no_dilution,12,drawdown,>30,21977,19183,10983,82,39,launch_500,0.8728670883196069,0.5725381848511704,0.004274618151488297,0.0035509423654739142,0.8307039926449524,0.6079576639638461,1.1346642822086737,39,False,False
h21_no_dilution,12,mst,0-12,297665,264626,149805,353,112,launch_500,0.8890060974585524,0.5661008366524831,0.0013339581144709892,0.000747638596842562,0.5604663210426624,0.4658626867271946,0.6742640076494671,112,True,False
h21_no_dilution,12,mst,13-24,33927,31442,19024,38,0,launch_500,0.9267545023137914,0.6050505693022072,0.0012085745181604224,0.0,0.0,0.0,0.16704490407235806,0,False,False
h21_no_dilution,12,mst,>24,61837,56276,25602,50,13,launch_500,0.9100700228018823,0.4549363849598408,0.0008884782145141801,0.0005077728302476369,0.5715084759003203,0.3340333139851954,0.9776657705386088,13,False,False
ctl_pe_lt_15,0,all,ALL,393429,314852,95637,194,97,launch_500,0.8002765429086316,0.3037522391472819,0.0006161625144512343,0.0010142518063092736,1.646078400619007,1.3495899653186056,2.007621084408964,97,False,False
ctl_pe_lt_15,0,drawdown,0-10,304121,243132,64989,104,42,launch_500,0.799458110423154,0.26729924485464684,0.0004277511804287383,0.0006462632137746388,1.5108391124178413,1.1178962165631772,2.041781582816398,42,False,False
ctl_pe_lt_15,0,drawdown,10-20,38904,32326,12334,9,3,launch_500,0.8309171293440263,0.3815504547423127,0.0002784136608302914,0.0002432300956705043,0.8736284525160802,0.2971246139835578,2.5679092275161244,3,False,False
ctl_pe_lt_15,0,drawdown,20-30,28427,21816,8164,5,1,launch_500,0.7674394061983326,0.37422075540887423,0.0002291895856252292,0.0001224889759921607,0.5344439000489956,0.094343898368712,3.0261198764462294,1,False,False
ctl_pe_lt_15,0,drawdown,>30,21977,17578,10150,76,51,launch_500,0.7998361923829458,0.5774263283650017,0.004323586301058141,0.005024630541871921,1.1621441534871662,0.8844328847718572,1.5264788295539495,51,False,False
ctl_pe_lt_15,0,mst,0-12,297665,235022,71890,164,87,launch_500,0.7895520131691667,0.30588625745674874,0.000697807013811473,0.0012101822228404507,1.7342649169293196,1.4062698391003128,2.1386465180824477,87,False,False
ctl_pe_lt_15,0,mst,13-24,33927,27103,7902,3,0,launch_500,0.7988622630942906,0.2915544404678449,0.00011068885363243921,0.0,0.0,0.0,4.38979458422288,0,False,False
ctl_pe_lt_15,0,mst,>24,61837,52727,15845,27,10,launch_500,0.8526771997347866,0.30051017505262956,0.0005120716141635215,0.0006311139160618492,1.2324719797108565,0.6695450176973151,2.2681357741752213,10,False,False
ctl_pe_lt_15,3,all,ALL,393429,315065,95211,213,93,launch_500,0.8008179366543899,0.3021947852030533,0.0006760509736086205,0.0009767778933106469,1.4448287650512628,1.179606406513995,1.7696122427234642,93,False,False
ctl_pe_lt_15,3,drawdown,0-10,304121,243634,65737,116,37,launch_500,0.8011087692069933,0.2698186624198593,0.00047612402209872186,0.0005628489283052162,1.1821477224026988,0.8577519007809845,1.6291325932819034,37,False,False
ctl_pe_lt_15,3,drawdown,10-20,38904,31888,11393,8,2,launch_500,0.819658646925766,0.35728173607626695,0.0002508780732563974,0.00017554638813306416,0.6997279030983938,0.1918958897560004,2.5506231856926393,2,False,False
ctl_pe_lt_15,3,drawdown,20-30,28427,21236,7725,5,0,launch_500,0.7470362683364407,0.3637690713882087,0.00023544923714447166,0.0,0.0,-2.302411733490217e-16,2.110981865450496,0,False,False
ctl_pe_lt_15,3,drawdown,>30,21977,18307,10356,84,54,launch_500,0.8330072348364199,0.565685257005517,0.004588408805374993,0.005214368482039398,1.1364219500082768,0.871517639224005,1.4812964364712533,54,False,False
ctl_pe_lt_15,3,mst,0-12,297665,236535,71822,179,85,launch_500,0.7946349083701476,0.30364216712114483,0.0007567590420022406,0.0011834813845339868,1.5638813926857351,1.2650129585571597,1.9332562478694046,85,False,False
ctl_pe_lt_15,3,mst,13-24,33927,26040,7861,2,0,launch_500,0.7675302856132284,0.3018817204301075,7.680491551459293e-05,0.0,0.0,0.0,6.359415494382797,0,False,False
ctl_pe_lt_15,3,mst,>24,61837,52490,15528,32,8,launch_500,0.848844542911202,0.2958277767193751,0.0006096399314155077,0.0005151983513652757,0.8450862957238537,0.4282628558584094,1.6671868760608888,8,False,False
ctl_pe_lt_15,6,all,ALL,393429,314193,94243,230,69,launch_500,0.7986015265778578,0.2999525769192821,0.0007320341318870885,0.0007321498678946977,1.0001581019279946,0.7904268974473455,1.2654876240204496,69,False,False
ctl_pe_lt_15,6,drawdown,0-10,304121,242980,65648,116,31,launch_500,0.7989583093571309,0.2701786155239114,0.00047740554778171043,0.0004722154521082135,0.9891285392521872,0.696908922074339,1.4037960900060156,31,False,False
ctl_pe_lt_15,6,drawdown,10-20,38904,31509,10210,9,1,launch_500,0.8099167180752622,0.3240344028690216,0.00028563267637817766,9.79431929480901e-05,0.3428991185112635,0.060530846120531556,1.9417469086055779,1,False,False
ctl_pe_lt_15,6,drawdown,20-30,28427,20739,8553,7,0,launch_500,0.7295528898582334,0.41241139881382904,0.0003375283282704084,0.0,0.0,0.0,1.330063804534673,0,False,False
ctl_pe_lt_15,6,drawdown,>30,21977,18965,9832,98,37,launch_500,0.8629476270646586,0.518428684418666,0.005167413656736093,0.0037632221318144835,0.7282602829577722,0.5286121884016176,1.0029203152186439,37,False,False
ctl_pe_lt_15,6,mst,0-12,297665,237325,71897,192,58,launch_500,0.797288898594057,0.30294743495206994,0.0008090171705467187,0.0008067095984533429,0.9971476846507271,0.7714930425247244,1.2887353836953057,58,False,False
ctl_pe_lt_15,6,mst,13-24,33927,24857,7554,3,0,launch_500,0.7326613022076812,0.303898298266082,0.00012069034879510802,0.0,0.0,0.0,4.211393951208418,0,False,False
ctl_pe_lt_15,6,mst,>24,61837,52011,14792,35,11,launch_500,0.8410983715251387,0.2844013766318663,0.0006729345715329449,0.0007436452136289887,1.105078034458781,0.6171519167679126,1.9782493878298693,11,False,False
ctl_pe_lt_15,12,all,ALL,393429,311332,91489,242,64,launch_500,0.7913295664529051,0.2938631428828389,0.0007773052561252939,0.0006995376493348927,0.8999522952178959,0.704875721309439,1.1489686816715101,64,False,False
ctl_pe_lt_15,12,drawdown,0-10,304121,239909,63388,125,45,launch_500,0.7888603549245202,0.2642168488885369,0.0005210308908794584,0.000709913548305673,1.3625171956837256,1.0184336213229574,1.8227408945940184,45,False,False
ctl_pe_lt_15,12,drawdown,10-20,38904,30342,9827,9,1,launch_500,0.7799198025909932,0.32387449739634827,0.00029661854854656913,0.00010176045588684237,0.3430684169465079,0.060560760376493945,1.9426762081149371,1,False,False
ctl_pe_lt_15,12,drawdown,20-30,28427,21864,11191,6,0,launch_500,0.7691279417455236,0.5118459568240029,0.00027442371020856203,0.0,0.0,-9.877081791342945e-17,1.2504220104284958,0,False,False
ctl_pe_lt_15,12,drawdown,>30,21977,19217,7083,102,18,launch_500,0.874414160258452,0.36857990321069883,0.005307800385075714,0.0025412960609911056,0.4787851608241772,0.30297747146461734,0.756198046612893,18,False,False
ctl_pe_lt_15,12,mst,0-12,297665,237498,68932,210,55,launch_500,0.7978700888582803,0.2902424441468981,0.0008842179723618725,0.0007978877734579005,0.9023654781938307,0.693382359494788,1.1742699682905986,55,False,False
ctl_pe_lt_15,12,mst,13-24,33927,23431,8731,2,0,launch_500,0.690629881805052,0.37262600827962955,8.535700567624088e-05,0.0,0.0,0.0,5.1523100603118674,0,False,False
ctl_pe_lt_15,12,mst,>24,61837,50403,13826,30,9,launch_500,0.8150945226967673,0.2743090689046287,0.0005952026665079459,0.0006509474902357876,1.0936568783451468,0.5754552494645055,2.0779254979264885,9,False,False
ctl_pb_lt_15,0,all,ALL,393429,380221,91250,572,129,launch_500,0.9664285042536265,0.2399920046499273,0.0015043882373672155,0.0014136986301369863,0.9397166203659354,0.7910244544946583,1.1163120781066203,129,True,False
ctl_pb_lt_15,0,drawdown,0-10,304121,293344,61545,371,67,launch_500,0.9645634467859832,0.20980487073197338,0.001264726737209556,0.001088634332602161,0.8607664411397529,0.6779312011210525,1.0928433768281725,67,False,False
ctl_pb_lt_15,0,drawdown,10-20,38904,37837,10981,54,5,launch_500,0.9725735142915896,0.2902185691254592,0.0014271744588630177,0.00045533193698205993,0.31904434258500375,0.13628731308693154,0.746611654165138,5,False,False
ctl_pb_lt_15,0,drawdown,20-30,28427,27595,9310,34,2,launch_500,0.9707320505153552,0.3373799601377061,0.0012321072658090233,0.00021482277121374866,0.17435395210715868,0.047815746523527276,0.6354969805443434,2,False,False
ctl_pb_lt_15,0,drawdown,>30,21977,21445,9414,113,55,launch_500,0.9757928743686581,0.4389834460247144,0.005269293541618093,0.005842362438920756,1.1087563053332354,0.8524077043621174,1.4416095731960092,55,False,False
ctl_pb_lt_15,0,mst,0-12,297665,287174,70270,462,115,launch_500,0.964755681722742,0.2446948539909602,0.0016087807392034098,0.001636544755941369,1.0172578003088888,0.8476568071329184,1.2207261905985283,115,True,False
ctl_pb_lt_15,0,mst,13-24,33927,32796,8782,40,1,launch_500,0.9666637191617296,0.26777655811684353,0.0012196609342602757,0.00011386927806877705,0.0933614210885903,0.016480814994749956,0.5286476350449605,1,False,False
ctl_pb_lt_15,0,mst,>24,61837,60251,12198,70,13,launch_500,0.974351925222763,0.20245307131831836,0.0011618064430465884,0.0010657484833579275,0.9173201695828356,0.5361980281113283,1.5688445885133007,13,False,False
ctl_pb_lt_15,3,all,ALL,393429,381253,90873,572,112,launch_500,0.9690515950781462,0.23835353426727135,0.0015003160630867166,0.0012324892982514058,0.8214864378081176,0.6828494294161612,0.9882287547494775,112,True,False
ctl_pb_lt_15,3,drawdown,0-10,304121,294253,62392,369,61,launch_500,0.9675523886873975,0.2120352213911158,0.0012540228986620357,0.0009776894473650468,0.7796424199336237,0.6070652918092801,1.0012183018457297,61,False,False
ctl_pb_lt_15,3,drawdown,10-20,38904,37886,10598,53,5,launch_500,0.9738330248817603,0.2797339386580795,0.0013989336430343662,0.0004717871296471032,0.33724768290207835,0.1440637056492016,0.7891980019595518,5,False,False
ctl_pb_lt_15,3,drawdown,20-30,28427,27614,9009,34,2,launch_500,0.9714004291694516,0.3262475555877453,0.001231259506047657,0.000222000222000222,0.180303356773945,0.0494473980485798,0.6571719769319997,2,False,False
ctl_pb_lt_15,3,drawdown,>30,21977,21500,8874,116,44,launch_500,0.9782954907403194,0.41274418604651164,0.005395348837209302,0.004958305161144917,0.9189962152122045,0.6849949130039509,1.2324012739476142,44,False,False
ctl_pb_lt_15,3,mst,0-12,297665,287988,69060,463,100,launch_500,0.9674902994977576,0.23980165840243345,0.0016077058766337487,0.0014480162177816392,0.900672342389846,0.7406836950070484,1.0951578288721864,100,True,False
ctl_pb_lt_15,3,mst,13-24,33927,32837,9610,40,1,launch_500,0.9678721961859286,0.2926576727472059,0.001218138075950909,0.0001040582726326743,0.08542403746097815,0.015079633904801314,0.4837219796476994,1,False,False
ctl_pb_lt_15,3,mst,>24,61837,60428,12203,69,11,launch_500,0.9772142891796174,0.2019428079698153,0.0011418547693122394,0.0009014176841760223,0.7894328669476619,0.44088486144063077,1.413085785585373,11,False,False
ctl_pb_lt_15,6,all,ALL,393429,380798,90366,572,101,launch_500,0.9678950967010566,0.23730691862877432,0.0015021087295626553,0.0011176770024124117,0.7440719705675551,0.6124768325305966,0.9039028639302021,101,True,False
ctl_pb_lt_15,6,drawdown,0-10,304121,293921,63184,367,65,launch_500,0.966460717937926,0.21496932849303044,0.0012486348372521868,0.00102874145353254,0.8238929612090945,0.6465361586396723,1.0498381804803418,65,False,False
ctl_pb_lt_15,6,drawdown,10-20,38904,37808,9515,53,4,launch_500,0.9718280896565906,0.2516663140076174,0.001401819720694033,0.00042038885969521806,0.29988796240295856,0.11662896142665714,0.7707905076495593,4,False,False
ctl_pb_lt_15,6,drawdown,20-30,28427,27532,9804,34,2,launch_500,0.9685158476096669,0.35609472613685894,0.00123492663082958,0.0002039983680130559,0.1651906784745722,0.04530268547727882,0.6021115974026041,2,False,False
ctl_pb_lt_15,6,drawdown,>30,21977,21537,7863,118,30,launch_500,0.9799790690267097,0.3650926312856944,0.005478943214003808,0.0038153376573826785,0.6963637892122945,0.488034865303951,0.9931375169495258,30,False,False
ctl_pb_lt_15,6,mst,0-12,297665,287684,68345,463,86,launch_500,0.9664690171837468,0.23756969452593818,0.0016094047635600173,0.0012583217499451313,0.7818553656829701,0.6332212786478779,0.9653236179045639,86,False,False
ctl_pb_lt_15,6,mst,13-24,33927,32767,9947,40,3,launch_500,0.9658089427299791,0.30356761375774405,0.0012207403790398877,0.0003015984719010757,0.2470619282195637,0.08402759494065876,0.7261427923978198,3,False,False
