flag,lag,bucket_type,bucket,rows_all,n_nn,n_true,k_nn,k_true,threshold,coverage,true_share,base,rate,lift,ci_low,ci_high,events,sufficient,passes,window,confirm
h9_rs12_top_decile,0,mst,0-12,297665,294396,29496,2167,396,launch_300,0.9890178556430888,0.10019157868992785,0.007360833706979714,0.013425549227013833,1.8239169313502375,1.653897881056052,2.0111518446161845,396,True,False,build,
h9_rs12_top_decile,0,mst,13-24,33927,33730,3381,125,47,launch_300,0.9941934152739705,0.10023717758671806,0.0037058997924696115,0.013901212658976633,3.7511032238982547,2.8252877267417276,4.974646061960662,47,False,False,build,
h9_rs12_top_decile,0,mst,>24,61837,61217,6130,224,35,launch_300,0.9899736403771205,0.10013558325301795,0.003659114298315827,0.005709624796084829,1.5603843800978794,1.122778665037458,2.167189883860232,35,False,False,build,
h9_rs12_top_decile,3,all,ALL,393429,358858,34670,2158,439,launch_300,0.9121289991332616,0.09661203038527774,0.0060135206683423524,0.012662244014998558,2.1056290837508587,1.9186945021362776,2.310520321937341,439,True,True,build,
h9_rs12_top_decile,3,drawdown,0-10,304121,275744,26738,1331,318,launch_300,0.9066917444043654,0.09696675176975746,0.004826940930718347,0.011893185728177127,2.4639178102407766,2.208879194805244,2.748008541126497,318,True,True,build,
h9_rs12_top_decile,3,drawdown,10-20,38904,36221,3486,149,45,launch_300,0.9310353691137158,0.09624251125037961,0.004113635736175147,0.012908777969018933,3.138045951784126,2.348684942145554,4.1880853080857525,45,False,False,build,
h9_rs12_top_decile,3,drawdown,20-30,28427,26656,2471,122,29,launch_300,0.9377000738734302,0.09269957983193278,0.004576830732292917,0.011736139214892756,2.56425022059165,1.7881073462363866,3.6715764730523857,29,False,False,build,
h9_rs12_top_decile,3,drawdown,>30,21977,20237,1975,556,47,launch_300,0.9208263184238067,0.09759351682561644,0.027474428027869743,0.02379746835443038,0.8661679264183589,0.6530829979557415,1.1465471461927215,47,False,False,build,
h9_rs12_top_decile,3,mst,0-12,297665,277066,26782,1873,374,launch_300,0.9307980447818857,0.09666288898673962,0.006760122136963756,0.013964603091628705,2.065732365288414,1.8679132632862425,2.2841736318069366,374,True,True,build,
h9_rs12_top_decile,3,mst,13-24,33927,31447,2987,103,37,launch_300,0.9269018775606449,0.09498521321588704,0.003275352179858174,0.012387010378305993,3.7818865569571707,2.7478522323002434,5.198349209584368,37,False,False,build,
h9_rs12_top_decile,3,mst,>24,61837,50345,4901,182,28,launch_300,0.8141565729255947,0.09734829675240839,0.0036150561128215314,0.005713119771475209,1.5803682137083483,1.094246409929094,2.2806632792814443,28,False,False,build,
h9_rs12_top_decile,6,all,ALL,393429,342121,32542,1994,447,launch_300,0.8695876511390873,0.09511839378465514,0.0058283472806404755,0.01373609489275398,2.356773581145378,2.1494360159916472,2.583806205579977,447,True,True,build,
h9_rs12_top_decile,6,drawdown,0-10,304121,261023,24875,1198,298,launch_300,0.8582866687930133,0.09529811549173828,0.004589633863682511,0.011979899497487437,2.610208102281021,2.331615413016991,2.9216372038964655,298,True,True,build,
h9_rs12_top_decile,6,drawdown,10-20,38904,35720,3353,143,39,launch_300,0.9181575159366646,0.09386898096304591,0.004003359462486002,0.011631374888159856,2.9054035734620283,2.1283023590489956,3.961706786127813,39,False,False,build,
h9_rs12_top_decile,6,drawdown,20-30,28427,25558,2386,102,19,launch_300,0.899074823231435,0.09335628765944128,0.0039909226074027705,0.00796311818943839,1.9953075949575134,1.2788700969595785,3.108097449975811,19,False,False,build,
h9_rs12_top_decile,6,drawdown,>30,21977,19820,1928,551,91,launch_300,0.9018519361150293,0.09727547931382442,0.027800201816347125,0.04719917012448133,1.6977995496682756,1.3884895847321967,2.0718854909758355,91,False,False,build,
h9_rs12_top_decile,6,mst,0-12,297665,269235,25674,1760,393,launch_300,0.9044899467522215,0.09535907292885397,0.006537040132226494,0.015307314793175975,2.341627783148144,2.122738418375429,2.58270181858108,393,True,True,build,
h9_rs12_top_decile,6,mst,13-24,33927,30829,2890,89,27,launch_300,0.9086862970495475,0.0937429044081871,0.002886892211878426,0.009342560553633217,3.236199992224252,2.226874450037545,4.696756888704489,27,False,False,build,
h9_rs12_top_decile,6,mst,>24,61837,42057,3978,145,27,launch_300,0.6801267849345861,0.09458591910977958,0.0034477019283353544,0.006787330316742082,1.9686534560773912,1.354214941648413,2.8591158991480796,27,False,False,build,
h9_rs12_top_decile,12,all,ALL,393429,314533,29466,1795,413,launch_300,0.7994657231673313,0.09368174404593477,0.005706873364639004,0.014016154211633748,2.456012831558662,2.231666133301567,2.7025605014987684,413,True,True,build,
h9_rs12_top_decile,12,drawdown,0-10,304121,236870,22217,1048,259,launch_300,0.778867621768967,0.09379406425465445,0.004424367796681724,0.011657739568798668,2.6348938660890653,2.3344147072844392,2.973535696508453,259,True,True,build,
h9_rs12_top_decile,12,drawdown,10-20,38904,33636,3080,117,34,launch_300,0.8645897594077729,0.0915685574979189,0.0034784159828754905,0.01103896103896104,3.1735597735597736,2.2741337810264732,4.423194424529301,34,False,False,build,
h9_rs12_top_decile,12,drawdown,20-30,28427,24186,2181,89,16,launch_300,0.8508108488408908,0.09017613495410567,0.0036798147688745556,0.007336084364970197,1.9936015331592043,1.2285108688878732,3.229486341689892,16,False,False,build,
h9_rs12_top_decile,12,drawdown,>30,21977,19841,1988,541,104,launch_300,0.9028074805478454,0.10019656267325236,0.02726677082808326,0.052313883299798795,1.918594747784303,1.5902501900035388,2.3102695749627746,104,True,False,build,
h9_rs12_top_decile,12,mst,0-12,297665,257873,24293,1609,369,launch_300,0.866319520266071,0.09420528709868811,0.006239505493014003,0.015189560778825176,2.434417406288368,2.199921777232466,2.693482639302204,369,True,True,build,
h9_rs12_top_decile,12,mst,13-24,33927,29311,2689,72,12,launch_300,0.8639431721048133,0.0917403022755962,0.0024564156801200913,0.004462625511342506,1.8167224494855583,1.0400037464494576,3.1690002912031896,12,False,False,build,
h9_rs12_top_decile,12,mst,>24,61837,27349,2484,114,32,launch_300,0.44227566020343806,0.09082598998135215,0.004168342535376065,0.01288244766505636,3.0905443964177755,2.192725273028957,4.349252700578752,32,False,False,build,
h10_sponsorship,0,all,ALL,393429,170201,8103,1181,122,launch_300,0.432609187426448,0.04760841593175128,0.006938854648327566,0.015056152042453412,2.169832458744804,1.8194867826263479,2.586411705549454,122,True,True,build,
h10_sponsorship,0,drawdown,0-10,304121,167888,8005,1138,118,launch_300,0.5520434300821054,0.04768059658820166,0.006778328409415801,0.014740787008119925,2.1746935406144448,1.8181382845208955,2.5999252203505367,118,True,True,build,
h10_sponsorship,0,drawdown,10-20,38904,2313,98,43,4,launch_300,0.05945404071560765,0.04236921746649373,0.018590575010808474,0.04081632653061224,2.1955386805885144,0.8598576998910932,5.394572879803157,4,False,False,build,
h10_sponsorship,0,drawdown,20-30,28427,0,0,0,0,launch_300,0.0,,,,,,,0,False,False,build,
h10_sponsorship,0,drawdown,>30,21977,0,0,0,0,launch_300,0.0,,,,,,,0,False,False,build,
h10_sponsorship,0,mst,0-12,297665,163092,7755,1151,119,launch_300,0.5479045235415652,0.04754984916488853,0.007057366394427685,0.015344938749194069,2.174315161149921,1.8192738923568212,2.5973580710987894,119,True,True,build,
h10_sponsorship,0,mst,13-24,33927,7109,348,30,3,launch_300,0.209538125976361,0.048952032634688426,0.004220002813335209,0.008620689655172414,2.0428160919540232,0.6957479343206707,5.932515015852513,3,False,False,build,
h10_sponsorship,0,mst,>24,61837,0,0,0,0,launch_300,0.0,,,,,,,0,False,False,build,
h10_sponsorship,3,all,ALL,393429,162716,8160,1152,124,launch_300,0.4135841536846547,0.05014872538656309,0.007079820054573613,0.015196078431372549,2.1463933142701523,1.8024154057566837,2.554814189726851,124,True,True,build,
h10_sponsorship,3,drawdown,0-10,304121,160411,8051,1110,121,launch_300,0.527457821064642,0.0501898248873207,0.006919724956517944,0.015029188920630978,2.171934435988591,1.819925575553496,2.5907924566236535,121,True,True,build,
h10_sponsorship,3,drawdown,10-20,38904,2305,109,42,3,launch_300,0.05924840633353897,0.0472885032537961,0.01822125813449024,0.027522935779816515,1.5104849279161205,0.516092561728121,4.2703453448543875,3,False,False,build,
h10_sponsorship,3,drawdown,20-30,28427,0,0,0,0,launch_300,0.0,,,,,,,0,False,False,build,
h10_sponsorship,3,drawdown,>30,21977,0,0,0,0,launch_300,0.0,,,,,,,0,False,False,build,
h10_sponsorship,3,mst,0-12,297665,155595,7819,1122,122,launch_300,0.5227184922647943,0.0502522574632861,0.007211028632025451,0.015603018288783733,2.1637715068122145,1.8144785448327665,2.579037412732403,122,True,True,build,
h10_sponsorship,3,mst,13-24,33927,7121,341,30,2,launch_300,0.2098918265688095,0.047886532790338436,0.004212891447830361,0.005865102639296188,1.392179863147605,0.3821363546027517,5.015419271380353,2,False,False,build,
h10_sponsorship,3,mst,>24,61837,0,0,0,0,launch_300,0.0,,,,,,,0,False,False,build,
h10_sponsorship,6,all,ALL,393429,154609,8018,1122,139,launch_300,0.3929781485350597,0.051859852919299655,0.007257016085738864,0.017335994013469695,2.388859802520977,2.025846006856428,2.815573525599492,139,True,True,build,
h10_sponsorship,6,drawdown,0-10,304121,152309,7913,1081,133,launch_300,0.5008171089796496,0.05195359433782639,0.007097413810083449,0.016807784658157462,2.368156219703335,2.0008494968659374,2.801531380377204,133,True,True,build,
h10_sponsorship,6,drawdown,10-20,38904,2300,105,41,6,launch_300,0.05911988484474604,0.04565217391304348,0.017826086956521738,0.05714285714285714,3.205574912891986,1.4837599719489796,6.681025897976834,6,False,False,build,
h10_sponsorship,6,drawdown,20-30,28427,0,0,0,0,launch_300,0.0,,,,,,,0,False,False,build,
h10_sponsorship,6,drawdown,>30,21977,0,0,0,0,launch_300,0.0,,,,,,,0,False,False,build,
h10_sponsorship,6,mst,0-12,297665,147538,7611,1092,134,launch_300,0.4956511514622142,0.05158670986457726,0.00740148300776749,0.017606096439364078,2.378725509588734,2.011160186346579,2.8120488005979825,134,True,True,build,
h10_sponsorship,6,mst,13-24,33927,7071,407,30,5,launch_300,0.20841807410027413,0.05755904398246359,0.004242681374628765,0.012285012285012284,2.8955773955773956,1.2394350078626473,6.701418544758191,5,False,False,build,
h10_sponsorship,6,mst,>24,61837,0,0,0,0,launch_300,0.0,,,,,,,0,False,False,build,
h10_sponsorship,12,all,ALL,393429,137584,7360,1010,120,launch_300,0.34970477519450777,0.053494592394464476,0.00734096988021863,0.016304347826086956,2.2210073181231165,1.859857704804484,2.6509018333011847,120,True,True,build,
h10_sponsorship,12,drawdown,0-10,304121,135315,7235,973,117,launch_300,0.44493803453230785,0.05346783431253002,0.007190629272438385,0.016171389080856944,2.248953251260182,1.8789937880497019,2.6903264527588573,117,True,True,build,
h10_sponsorship,12,drawdown,10-20,38904,2269,125,37,3,launch_300,0.0583230516142299,0.05509034817100044,0.01630674305861613,0.024,1.4717837837837837,0.5025685652472398,4.181644276654315,3,False,False,build,
h10_sponsorship,12,drawdown,20-30,28427,0,0,0,0,launch_300,0.0,,,,,,,0,False,False,build,
h10_sponsorship,12,drawdown,>30,21977,0,0,0,0,launch_300,0.0,,,,,,,0,False,False,build,
h10_sponsorship,12,mst,0-12,297665,130695,6977,987,114,launch_300,0.439067407992206,0.05338383258732163,0.007551933891885688,0.016339400888634083,2.163604862350589,1.8034729156744846,2.5942224964405205,114,True,True,build,
h10_sponsorship,12,mst,13-24,33927,6889,383,23,6,launch_300,0.20305361511480532,0.055595877485847,0.0033386558281318043,0.015665796344647518,4.692246566012033,2.1562688587381564,10.109379523962808,6,False,False,build,
h10_sponsorship,12,mst,>24,61837,0,0,0,0,launch_300,0.0,,,,,,,0,False,False,build,
inv_h15_near_high,0,all,ALL,393429,390561,187846,2536,2003,launch_300,0.9927102475923228,0.4809645612337125,0.00649322384979555,0.01066298989597862,1.642171923013922,1.5721654919548556,1.7152605698602945,2003,True,False,build,
inv_h15_near_high,0,drawdown,0-10,304121,301710,129861,1588,1160,launch_300,0.9920722344067,0.4304166252361539,0.005263332339001028,0.00893262796374585,1.6971430623058945,1.6026376789219636,1.7971681381505984,1160,True,False,build,
inv_h15_near_high,0,drawdown,10-20,38904,38645,22609,161,128,launch_300,0.9933425868805265,0.5850433432526847,0.004166127571484021,0.005661462249546641,1.3589267617001861,1.143489744548741,1.6146784341583715,128,True,False,build,
inv_h15_near_high,0,drawdown,20-30,28427,28292,15865,137,104,launch_300,0.9952509937735252,0.5607592252226777,0.004842358263820161,0.006555310431768043,1.3537433776319816,1.1179497735611996,1.6388728214830668,104,True,False,build,
inv_h15_near_high,0,drawdown,>30,21977,21914,19511,650,611,launch_300,0.9971333667015516,0.8903440722825591,0.02966140366888747,0.031315668084670185,1.0557716160114807,0.9764387797918784,1.1413253045748868,611,True,False,build,
inv_h15_near_high,0,mst,0-12,297665,295379,146752,2186,1759,launch_300,0.9923202257571431,0.4968261115380579,0.007400661522992494,0.011986208024422155,1.6196130558306459,1.546087402500304,1.6965908804943846,1759,True,False,build,
inv_h15_near_high,0,mst,13-24,33927,33786,13440,125,88,launch_300,0.9958440180387302,0.3977979044574676,0.0036997572959213874,0.006547619047619048,1.7697428571428573,1.437395582625279,2.178311162115867,88,False,False,build,
inv_h15_near_high,0,mst,>24,61837,61396,27654,225,156,launch_300,0.9928683474295324,0.4504202228158186,0.003664733858883315,0.0056411369060533735,1.5393032954846795,1.3164590536788021,1.7996196160186382,156,True,False,build,
inv_h15_near_high,3,all,ALL,393429,386687,185936,2464,1940,launch_300,0.9828634899816739,0.480843679772012,0.006372078709654061,0.010433697616384132,1.6374087784848745,1.5664979945036583,1.7114941266602293,1940,True,False,build,
inv_h15_near_high,3,drawdown,0-10,304121,298437,129546,1530,1122,launch_300,0.9813100706626638,0.4340815649534073,0.005126710159933252,0.008661016164142468,1.6893906411622128,1.5937707855288097,1.790694204780845,1122,True,False,build,
inv_h15_near_high,3,drawdown,10-20,38904,38310,21813,155,109,launch_300,0.9847316471314004,0.56938136256852,0.004045941007569825,0.004997020125613166,1.2350699420144542,1.0243511701109975,1.4888733645901129,109,True,False,build,
inv_h15_near_high,3,drawdown,20-30,28427,28170,15244,137,93,launch_300,0.990959299257748,0.5411430599929002,0.004863329783457579,0.006100760955129887,1.254441139459919,1.0246016989553306,1.5354514090654288,93,False,False,build,
inv_h15_near_high,3,drawdown,>30,21977,21770,19333,642,616,launch_300,0.9905810620193839,0.8880569591180524,0.02949012402388608,0.03186261832100554,1.0804504686110445,0.9996011875791673,1.1676069607993775,616,True,False,build,
inv_h15_near_high,3,mst,0-12,297665,292274,144729,2126,1709,launch_300,0.9818890363327902,0.4951826026263027,0.00727399631852303,0.011808276157508171,1.6233547063309235,1.5486075776167265,1.7016645118959632,1709,True,False,build,
inv_h15_near_high,3,mst,13-24,33927,33585,14518,120,72,launch_300,0.989919533115218,0.43227631383057913,0.003573023671281822,0.004959360793497727,1.3880011020801764,1.1027903372677412,1.7465127915098575,72,False,False,build,
inv_h15_near_high,3,mst,>24,61837,60828,26689,218,159,launch_300,0.9836829082911526,0.4387617544551851,0.0035838758466495693,0.005957510584885159,1.6623094213641947,1.4237931347627852,1.9405030638274303,159,True,False,build,
inv_h15_near_high,6,all,ALL,393429,382241,182478,2386,1803,launch_300,0.9715628486969695,0.47738991892549465,0.006242135197427801,0.009880643146023082,1.5828947681387295,1.5118276925201473,1.6572676333943994,1803,True,False,build,
inv_h15_near_high,6,drawdown,0-10,304121,294712,128182,1474,1077,launch_300,0.9690616563801908,0.4349398735036239,0.005001492982979994,0.008402115741679799,1.6799215294857104,1.5829179073736166,1.782816252579608,1077,True,False,build,
inv_h15_near_high,6,drawdown,10-20,38904,37945,19100,152,87,launch_300,0.9753495784495168,0.50336012649888,0.0040057978653314005,0.004554973821989529,1.137095274180215,0.9223024235432307,1.4016288280846876,87,False,False,build,
inv_h15_near_high,6,drawdown,20-30,28427,28029,17303,136,89,launch_300,0.9859992260878742,0.6173249134824645,0.004852117449784152,0.005143616713864648,1.0600767123008252,0.8619051030366262,1.303523090359861,89,False,False,build,
inv_h15_near_high,6,drawdown,>30,21977,21555,17893,624,550,launch_300,0.9807981071119807,0.8301090234284388,0.02894919972164231,0.030738277538702286,1.0618005967094997,0.9778565162089939,1.1527033811800262,550,True,False,build,
inv_h15_near_high,6,mst,0-12,297665,288716,143030,2056,1588,launch_300,0.9699360018813096,0.49540032419401764,0.0071211848321533966,0.011102565895266727,1.5590896960203444,1.4846570508210002,1.6372100182800098,1588,True,False,build,
inv_h15_near_high,6,mst,13-24,33927,33383,15358,116,73,launch_300,0.983965573142335,0.4600545187670371,0.0034748225144534644,0.004753223075921344,1.367903844340364,1.0885151693933632,1.7185732161608518,73,False,False,build,
inv_h15_near_high,6,mst,>24,61837,60142,24090,214,142,launch_300,0.9725892265148698,0.4005520268697416,0.0035582454856838814,0.005894562058945621,1.656592296023867,1.4061867170997093,1.9512774926680918,142,True,False,build,
inv_h15_near_high,12,all,ALL,393429,373183,175351,2220,1575,launch_300,0.9485396348515234,0.46987938893250764,0.005948824035392823,0.008981984704963189,1.5098756748433684,1.4374308975202512,1.585936837733118,1575,True,False,build,
inv_h15_near_high,12,drawdown,0-10,304121,287248,120778,1353,916,launch_300,0.9445187935065319,0.42046593884030525,0.004710215562858575,0.007584162678633526,1.6101519298685316,1.50954961281006,1.7174041569230023,916,True,False,build,
inv_h15_near_high,12,drawdown,10-20,38904,37282,18202,147,105,launch_300,0.9583076290355748,0.4882248806394507,0.003942921517085993,0.005768596857488188,1.4630260410943852,1.209224034491345,1.7697246323655285,105,True,False,build,
inv_h15_near_high,12,drawdown,20-30,28427,27660,22043,134,113,launch_300,0.973018609068843,0.7969269703543023,0.004844540853217643,0.005126343964070227,1.0581692092998691,0.8805703622234691,1.2713657219102588,113,True,False,build,
inv_h15_near_high,12,drawdown,>30,21977,20993,14328,586,441,launch_300,0.9552259180051872,0.6825132186919449,0.027914066593626448,0.03077889447236181,1.1026302588025452,1.005735090888807,1.208536543484932,441,True,False,build,
inv_h15_near_high,12,mst,0-12,297665,281249,132194,1903,1356,launch_300,0.9448507550434213,0.4700247823103371,0.006766246279986773,0.010257651633205743,1.5160032917432906,1.437805318861374,1.598407772232163,1356,True,False,build,
inv_h15_near_high,12,mst,13-24,33927,33131,19416,111,86,launch_300,0.9765378607009166,0.5860372460837282,0.0033503365428148866,0.0044293366295838485,1.322057224096779,1.071017890164483,1.6316156608857457,86,False,False,build,
inv_h15_near_high,12,mst,>24,61837,58803,23741,206,133,launch_300,0.9509355240390057,0.4037379045286805,0.0035032226246960187,0.005602122909734215,1.5991341430150539,1.350016310968536,1.893915114897187,133,True,False,build,
inv_h21_no_dilution,0,all,ALL,393429,371223,162236,2250,1522,launch_300,0.9435577956886757,0.4370311106801033,0.006061046864014353,0.009381395004807811,1.547817599053231,1.4723162452779543,1.6271521842776393,1522,True,False,build,
inv_h21_no_dilution,0,drawdown,0-10,304121,286373,125753,1395,1010,launch_300,0.9416416492119912,0.4391231016890559,0.004871269288655006,0.008031617535963357,1.6487730527788058,1.5505388301357097,1.753177338696462,1010,True,False,build,
inv_h21_no_dilution,0,drawdown,10-20,38904,36871,16860,149,124,launch_300,0.9477431626567963,0.4572699411461582,0.004041116324482656,0.007354685646500593,1.8199638555176063,1.5274123743028944,2.1680549278954975,124,True,False,build,
inv_h21_no_dilution,0,drawdown,20-30,28427,27423,11954,131,100,launch_300,0.9646814648045872,0.4359114611822193,0.004777011997228604,0.008365400702693659,1.7511784997707496,1.4409137438504114,2.127567314076269,100,True,False,build,
inv_h21_no_dilution,0,drawdown,>30,21977,20556,7669,575,288,launch_300,0.9353414933794422,0.37307841992605567,0.027972368165012647,0.03755378797757204,1.3425315924642973,1.198509183256004,1.5031079635482414,288,True,False,build,
inv_h21_no_dilution,0,mst,0-12,297665,279763,116089,1937,1285,launch_300,0.9398585658374347,0.414954801028013,0.006923717575233322,0.011069093540300976,1.5987211234461653,1.5141013336745115,1.6880142694849194,1285,True,False,build,
inv_h21_no_dilution,0,mst,13-24,33927,33043,15114,111,95,launch_300,0.9739440563562944,0.4574039887419423,0.003359259147171867,0.0062855630541220064,1.8711158558320131,1.5315794859035046,2.2853433018400233,95,False,False,build,
inv_h21_no_dilution,0,mst,>24,61837,58417,31033,202,142,launch_300,0.9446933065963743,0.531232346748378,0.003457897529828646,0.004575774175877292,1.3232821783773454,1.123155448378356,1.558875037164069,142,True,False,build,
inv_h21_no_dilution,3,all,ALL,393429,366246,161064,2172,1504,launch_300,0.9309074826715875,0.43976999066201405,0.005930440195933881,0.009337902945413003,1.5745716400302627,1.4973168494008344,1.6557729381001165,1504,True,False,build,
inv_h21_no_dilution,3,drawdown,0-10,304121,282559,124895,1344,994,launch_300,0.929100588252702,0.44201388028694893,0.004756528724974253,0.007958685295648344,1.6732129155156998,1.5727446124965414,1.7800444719757897,994,True,False,build,
inv_h21_no_dilution,3,drawdown,10-20,38904,36476,17064,146,126,launch_300,0.9375899650421551,0.4678144533391819,0.004002631867529334,0.007383966244725738,1.8447777585110687,1.5504000064398349,2.1945556016893275,126,True,False,build,
inv_h21_no_dilution,3,drawdown,20-30,28427,27083,11437,126,98,launch_300,0.9527210046786506,0.4222944282391168,0.004652364952184027,0.008568680598058931,1.8417902907716668,1.512506493266627,2.2420085492316226,98,False,False,build,
inv_h21_no_dilution,3,drawdown,>30,21977,20128,7668,556,286,launch_300,0.9158665877963326,0.3809618441971383,0.027623211446740858,0.03729786124152321,1.3502362429305381,1.204893307456479,1.5123538452765772,286,True,False,build,
inv_h21_no_dilution,3,mst,0-12,297665,275701,115221,1870,1265,launch_300,0.9262123528127257,0.4179201381206452,0.006782710254950109,0.01097890141554057,1.6186599460780486,1.5323248504725697,1.709802376794358,1265,True,False,build,
inv_h21_no_dilution,3,mst,13-24,33927,32791,14447,110,95,launch_300,0.9665163439148761,0.4405782074349669,0.0033545790003354577,0.006575759673288572,1.9602339586073234,1.604564293556351,2.3941051996309106,95,False,False,build,
inv_h21_no_dilution,3,mst,>24,61837,57754,31396,192,144,launch_300,0.9339715704190048,0.5436160265955605,0.0033244450600824187,0.004586571537775513,1.3796502739202445,1.172335892948306,1.6234272305531718,144,True,False,build,
inv_h21_no_dilution,6,all,ALL,393429,361409,160037,2102,1444,launch_300,0.9186130153089884,0.4428140970479429,0.005816125221009992,0.009022913451264394,1.5513616210789787,1.4737087357418,1.633067004653204,1444,True,False,build,
inv_h21_no_dilution,6,drawdown,0-10,304121,278945,124280,1301,954,launch_300,0.9172171602750221,0.4455358583233254,0.004664001864166771,0.007676214998390731,1.6458430382214468,1.545018883735128,1.7531925398205221,954,True,False,build,
inv_h21_no_dilution,6,drawdown,10-20,38904,36037,17028,141,122,launch_300,0.9263057783261361,0.4725143602408636,0.0039126453367372424,0.00716466995536763,1.8311575261105195,1.5345925723884348,2.184541786441354,122,True,False,build,
inv_h21_no_dilution,6,drawdown,20-30,28427,26679,10920,121,93,launch_300,0.9385091638231259,0.4093106938041156,0.004535402376400915,0.008516483516483516,1.8777790391426752,1.5340383851158061,2.2977353031392163,93,False,False,build,
inv_h21_no_dilution,6,drawdown,>30,21977,19748,7809,539,275,launch_300,0.8985757837739455,0.3954324488555803,0.027293903180068867,0.03521577666794724,1.2902433351365903,1.148634063702235,1.448598291061177,275,True,False,build,
inv_h21_no_dilution,6,mst,0-12,297665,271825,114731,1808,1210,launch_300,0.9131910033090891,0.4220767037616113,0.006651338177136025,0.01054640855566499,1.5856070274577632,1.4991694852994017,1.6769721458828704,1210,True,False,build,
inv_h21_no_dilution,6,mst,13-24,33927,32408,13828,108,92,launch_300,0.955227400005895,0.4266847691927919,0.0033325104912367317,0.006653167486259763,1.9964430730991334,1.628945912414775,2.4461696110020905,92,False,False,build,
inv_h21_no_dilution,6,mst,>24,61837,57176,31478,186,142,launch_300,0.9246244158028365,0.5505456835035679,0.0032531131943472785,0.0045110871084567,1.3866984758769907,1.1769756665347,1.6335919923421554,142,True,False,build,
inv_h21_no_dilution,12,all,ALL,393429,352344,157913,1958,1303,launch_300,0.8955720091808179,0.448178484662716,0.005557069227800105,0.00825137892383781,1.4848436443006687,1.406679125599278,1.5673133803269867,1303,True,False,build,
inv_h21_no_dilution,12,drawdown,0-10,304121,272285,123148,1210,842,launch_300,0.8953179819874326,0.45227610775474225,0.004443873147621059,0.00683730145840777,1.5385906013244295,1.4384280995862861,1.6456764140720568,842,True,False,build,
inv_h21_no_dilution,12,drawdown,10-20,38904,35216,16164,135,112,launch_300,0.9052025498663376,0.4589959109495684,0.0038334847796456157,0.006928977975748577,1.8074880621774954,1.5031074640560957,2.1729895797874,112,True,False,build,
inv_h21_no_dilution,12,drawdown,20-30,28427,25660,10401,107,79,launch_300,0.9026629612692159,0.4053390491036633,0.004169914263445051,0.007595423516969522,1.8214819387424106,1.4626517409370192,2.267505950067931,79,False,False,build,
inv_h21_no_dilution,12,drawdown,>30,21977,19183,8200,506,270,launch_300,0.8728670883196069,0.4274618151488297,0.02637752176406193,0.032926829268292684,1.248291236864938,1.1099584937252087,1.4032068561530942,270,True,False,build,
inv_h21_no_dilution,12,mst,0-12,297665,264626,114821,1677,1085,launch_300,0.8890060974585524,0.4338991633475169,0.006337245773280025,0.009449490946778029,1.4911037515098884,1.4053531258752046,1.5820337062803032,1085,True,False,build,
inv_h21_no_dilution,12,mst,13-24,33927,31442,12418,103,86,launch_300,0.9267545023137914,0.39494943069779276,0.003275873036066408,0.006925430826220004,2.1140718061942656,1.7130055300035816,2.6082329513831533,86,False,False,build,
inv_h21_no_dilution,12,mst,>24,61837,56276,30674,178,132,launch_300,0.9100700228018823,0.5450636150401592,0.0031629824436704814,0.004303318771598096,1.3605256583733394,1.1477381329636194,1.6125614625704356,132,True,False,build,
inv_h8_fcf_divergence,0,all,ALL,393429,385058,339240,2454,2305,launch_300,0.9787229716162256,0.8810101335383241,0.006373065875790141,0.0067945996934323785,1.0661430190520313,1.023634921622598,1.1104037601480414,2305,True,False,build,
inv_h8_fcf_divergence,0,drawdown,0-10,304121,297159,260426,1523,1412,launch_300,0.9771077959101805,0.8763860424890378,0.0051252023327578835,0.005421885679617242,1.0578871481742482,1.0042638194382836,1.1143572923806635,1412,True,False,build,
inv_h8_fcf_divergence,0,drawdown,10-20,38904,38142,33733,157,148,launch_300,0.9804133251079581,0.8844056420743537,0.00411619736773111,0.004387395132362968,1.0658855104368685,0.9077120168543609,1.2514790334712353,148,True,False,build,
inv_h8_fcf_divergence,0,drawdown,20-30,28427,28084,25316,137,126,launch_300,0.987934006402364,0.9014385415183023,0.004878222475430851,0.004977089587612577,1.0202670363395008,0.8573081043195466,1.2140173303176194,126,True,False,build,
inv_h8_fcf_divergence,0,drawdown,>30,21977,21673,19765,637,619,launch_300,0.9861673567820903,0.9119641950814378,0.029391408665159414,0.031317986339489,1.0655490077484224,0.9859810878665136,1.1513142323654497,619,True,False,build,
inv_h8_fcf_divergence,0,mst,0-12,297665,291090,255708,2115,1991,launch_300,0.9779114104782222,0.8784499639286818,0.007265794084303823,0.007786224912791152,1.0716275223945042,1.0257468204547098,1.1195436067721352,1991,True,False,build,
inv_h8_fcf_divergence,0,mst,13-24,33927,33453,30520,120,117,launch_300,0.9860288265982845,0.9123247541326638,0.003587122231190028,0.003833551769331586,1.068698394495413,0.8920604824783448,1.2801514518862025,117,True,False,build,
inv_h8_fcf_divergence,0,mst,>24,61837,60515,53012,219,197,launch_300,0.9786212138363762,0.8760142113525572,0.00361893745352392,0.00371613974194522,1.0268593446749543,0.8933309874115527,1.1802609841653946,197,True,False,build,
inv_h8_fcf_divergence,3,all,ALL,393429,379889,334489,2366,2213,launch_300,0.9655846417015522,0.8804914067003783,0.0062281350605045156,0.006616062112655424,1.062286229887809,1.0190748053432075,1.1073172142680179,2213,True,False,build,
